,filename,museum,score,liked_count,followers,norm_score
18,26376773_152511972035145_802786106960510976_n.jpg,mudaclausanne,0.9230769230769232,12,13,0.16783216783216787
19,24125103_1483968604990573_5200417573899862016_n.jpg,mcbalausanne,0.9230769230769232,12,13,0.16783216783216787
20,17934455_425233534504329_2677038053146492928_n.jpg,olympicmuseum,0.9210526315789472,35,38,0.16746411483253587
21,30602499_807875749409657_6963807935910641664_n.jpg,olympicmuseum,0.8846153846153846,23,26,0.16083916083916083
22,20181213_197485497451469_4174117348766121984_n.jpg,olympicmuseum,0.8181818181818182,27,33,0.1487603305785124
23,13658898_1051221021637430_1504641862_n.jpg,olympicmuseum,0.7924528301886793,42,53,0.14408233276157806
24,11324920_1670356436519456_1441706979_n.jpg,olympicmuseum,0.7631578947368421,29,38,0.13875598086124402
25,18382259_645576065640294_9142010607350841344_n.jpg,olympicmuseum,0.7333333333333333,11,15,0.13333333333333333
26,36822336_2141839082767655_3635448713779871744_n.jpg,hermitage_lausanne,0.7191011235955056,64,89,0.13074565883554648
27,37136284_529882754137442_194320125950689280_n.jpg,mcbalausanne,0.7045454545454546,31,44,0.12809917355371903
28,40251194_695011257531271_3480219387292549120_n.jpg,mcbalausanne,0.6811594202898551,47,69,0.1238471673254282
29,34465150_450035192087288_7121276293273878528_n.jpg,olympicmuseum,0.627906976744186,27,43,0.11416490486257928
30,28427910_574120552950369_2941989577704865792_n.jpg,olympicmuseum,0.6,6,10,0.10909090909090909
31,13743637_1573830106251583_1504467825_n.jpg,olympicmuseum,0.59375,19,32,0.10795454545454546
32,38690901_257882678379573_4632990129957371904_n.jpg,olympicmuseum,0.5873015873015873,37,63,0.10678210678210678
33,18161418_1882373191978887_8274498363987066880_n.jpg,olympicmuseum,0.5830815709969789,193,331,0.10601483109035979
34,14310891_883904688381502_904607768_n.jpg,olympicmuseum,0.5567010309278351,54,97,0.10121836925960638
35,18888755_1565364003498182_5376686721104609280_n.jpg,olympicmuseum,0.5555555555555556,15,27,0.10101010101010101
36,27581862_385880745207922_5085480233264480256_n.jpg,olympicmuseum,0.5555555555555556,40,72,0.10101010101010101
37,32789052_281188499091628_8848166558619402240_n.jpg,olympicmuseum,0.5475409836065573,167,305,0.09955290611028315
38,40193662_670607643338709_855811825924249877_n.jpg,olympicmuseum,0.5454545454545454,18,33,0.09917355371900825
39,42434852_2013811608640881_7740462432309717664_n.jpg,olympicmuseum,0.5416666666666666,13,24,0.09848484848484848
40,42325554_2208079416093585_2797071861990023745_n.jpg,hermitage_lausanne,0.53125,34,64,0.09659090909090909
41,33529313_563560970693247_7506033302034186240_n.jpg,olympicmuseum,0.5227272727272727,23,44,0.09504132231404959
42,35001515_806850812848814_6789511862321938432_n.jpg,olympicmuseum,0.5018315018315018,137,273,0.09124209124209125
43,43472282_169345467343193_1885209075692355672_n.jpg,olympicmuseum,0.5,69,138,0.09090909090909091
44,27577114_151932788801659_8785348916703920128_n.jpg,olympicmuseum,0.5,33,66,0.09090909090909091
45,16906847_1347962598644072_2461589119050973184_n.jpg,olympicmuseum,0.5,27,54,0.09090909090909091
46,10724634_849764608388840_302048726_n.jpg,olympicmuseum,0.5,16,32,0.09090909090909091
47,20838711_870650763099701_2693507998596202496_n.jpg,olympicmuseum,0.4923076923076923,64,130,0.08951048951048951
48,32709028_384184228739469_7024927459426435072_n.jpg,olympicmuseum,0.490566037735849,26,53,0.08919382504288163
49,26866784_215061972373667_8028427116229951488_n.jpg,olympicmuseum,0.4814814814814815,52,108,0.08754208754208755
50,21910979_293792697768681_5131453382812237824_n.jpg,olympicmuseum,0.4791666666666667,23,48,0.08712121212121213
51,43325514_297760481044893_472377239167382959_n.jpg,hermitage_lausanne,0.4761904761904762,10,21,0.08658008658008659
52,42600109_167897887476343_7265337201378219450_n.jpg,hermitage_lausanne,0.4761904761904762,10,21,0.08658008658008659
53,43543344_299098440692166_5654886858034843502_n.jpg,hermitage_lausanne,0.475,114,240,0.08636363636363636
54,42817621_255607001806754_8534574703893939262_n.jpg,olympicmuseum,0.4651162790697674,20,43,0.08456659619450316
55,20184446_1364642340251527_2823953456820125696_n.jpg,olympicmuseum,0.4647887323943662,33,71,0.08450704225352113
56,43913936_2399523293397210_4887807937350514226_n.jpg,hermitage_lausanne,0.4583333333333333,11,24,0.08333333333333333
57,40361427_302101780578449_9155125594931855360_n.jpg,olympicmuseum,0.4571723426212591,443,969,0.0831222441129562
58,36498876_819270291597758_1312362815327043584_n.jpg,olympicmuseum,0.4557522123893805,103,226,0.08286403861625101
59,18812055_996081967192853_5943203395757146112_n.jpg,olympicmuseum,0.4545454545454545,10,22,0.08264462809917354
60,42816072_303834040210150_2073633564273024984_n.jpg,hermitage_lausanne,0.453125,29,64,0.08238636363636363
61,18879073_1935247586691633_6621187674470350848_n.jpg,olympicmuseum,0.4528301886792453,24,53,0.0823327615780446
62,18808964_1820016824984014_4934786881868005376_n.jpg,olympicmuseum,0.4507042253521127,32,71,0.08194622279129321
63,35518438_1705820422835400_16617748159266816_n.jpg,olympicmuseum,0.4485294117647059,61,136,0.08155080213903744
64,31421830_1658508697537109_2789349536676446208_n.jpg,hermitage_lausanne,0.4444444444444444,8,18,0.0808080808080808
65,18095339_450292865312126_7621739360211173376_n.jpg,olympicmuseum,0.4432432432432433,82,185,0.0805896805896806
66,32203143_2106464312702565_8110010114506752000_n.jpg,olympicmuseum,0.4411764705882353,15,34,0.08021390374331551
67,17932272_738014403025716_6662789015462215680_n.jpg,olympicmuseum,0.4411764705882353,15,34,0.08021390374331551
68,36858254_2108493876101618_5032290726910623744_n.jpg,olympicmuseum,0.44029850746268656,59,134,0.08005427408412483
69,13671947_1755663611383251_363004084_n.jpg,olympicmuseum,0.44,11,25,0.08
70,34391475_194868807837650_7340468987152564224_n.jpg,olympicmuseum,0.4394904458598726,69,157,0.07990735379270411
71,33349051_1138427336299190_3294523740355821568_n.jpg,elyseemusee,0.43712574850299396,73,167,0.07947740881872617
72,13651764_154227578319713_1717237110_n.jpg,olympicmuseum,0.4354838709677419,27,62,0.07917888563049852
73,18253299_1140813859381254_5509003801522077696_n.jpg,olympicmuseum,0.4318181818181818,19,44,0.07851239669421488
74,15034542_1725601687758544_2003384140849741824_n.jpg,olympicmuseum,0.42857142857142855,15,35,0.07792207792207792
75,35402748_407005659816263_1219959278308163584_n.jpg,olympicmuseum,0.42857142857142855,33,77,0.07792207792207792
76,15538290_1849089351992842_811519231467192320_n.jpg,olympicmuseum,0.42857142857142855,15,35,0.07792207792207792
77,33994369_235965700469592_1342300798964465664_n.jpg,olympicmuseum,0.4222222222222222,19,45,0.07676767676767676
78,19955464_803174273183778_6360380192057196544_n.jpg,olympicmuseum,0.4222222222222222,38,90,0.07676767676767676
79,22157986_313631495777592_2244713903625863168_n.jpg,olympicmuseum,0.4174757281553398,43,103,0.07590467784642542
80,27574964_561843587529474_3777663417481953280_n.jpg,olympicmuseum,0.4166666666666667,30,72,0.07575757575757576
81,38757455_679440965774261_5660115937999716352_n.jpg,olympicmuseum,0.4166666666666667,10,24,0.07575757575757576
82,33229026_1058179710987399_3079826691825074176_n.jpg,olympicmuseum,0.4129032258064516,128,310,0.0750733137829912
83,20393765_127891127824921_7078239406707965952_n.jpg,hermitage_lausanne,0.412280701754386,47,114,0.07496012759170655
84,23595864_159103008168822_9023976664014520320_n.jpg,olympicmuseum,0.4117647058823529,7,17,0.0748663101604278
85,14027203_1831250263764943_1861029402_n.jpg,espacearlaud,0.4090909090909091,18,44,0.0743801652892562
86,33881653_252375158657637_8226093988071866368_n.jpg,olympicmuseum,0.4090909090909091,18,44,0.0743801652892562
87,15057388_730002020485275_7942390795212947456_n.jpg,olympicmuseum,0.4067796610169492,24,59,0.07395993836671803
88,37563352_375451799658796_1076395813141217280_n.jpg,olympicmuseum,0.40625,26,64,0.07386363636363637
89,21372313_332296677220602_8387384153363972096_n.jpg,olympicmuseum,0.4044943820224719,36,89,0.0735444330949949
90,37030931_254985325104125_6426650102915399680_n.jpg,olympicmuseum,0.4,18,45,0.07272727272727274
91,27891100_1576283962455571_7513376351785582592_n.jpg,olympicmuseum,0.4,24,60,0.07272727272727274
92,27574234_1622707324509690_705892744274378752_n.jpg,elyseemusee,0.4,8,20,0.07272727272727274
93,41354081_291431381585143_8879388436159503307_n.jpg,olympicmuseum,0.4,82,205,0.07272727272727274
94,37393365_671163519911986_5503526653067788288_n.jpg,olympicmuseum,0.396875,127,320,0.07215909090909091
95,18809174_1697658606930365_2865867119243821056_n.jpg,olympicmuseum,0.39436619718309857,28,71,0.07170294494238155
96,14449102_412817668842053_7745657816764907520_n.jpg,olympicmuseum,0.3939393939393939,26,66,0.07162534435261708
97,39407712_443372476152770_1524386590456829417_n.jpg,olympicmuseum,0.3925233644859813,42,107,0.0713678844519966
98,18162227_293583267763857_877432264902836224_n.jpg,olympicmuseum,0.3924050632911392,31,79,0.0713463751438435
99,37953284_2125639601088575_7093166793178480640_n.jpg,olympicmuseum,0.392156862745098,20,51,0.071301247771836
100,37292527_797905770409426_1298981041557471232_n.jpg,olympicmuseum,0.390625,25,64,0.07102272727272728
101,27581285_265551613979689_7301976682791960576_n.jpg,olympicmuseum,0.3902439024390244,32,82,0.07095343680709534
102,12120306_438112449722153_1289764692_n.jpg,olympicmuseum,0.3888888888888889,14,36,0.0707070707070707
103,20634629_1787460731269448_5905901420107792384_n.jpg,olympicmuseum,0.3864734299516908,80,207,0.07026789635485288
104,24845687_308343676327160_7653730492834906112_n.jpg,olympicmuseum,0.3859649122807017,22,57,0.07017543859649121
105,28435202_109537413217163_1637747321468878848_n.jpg,olympicmuseum,0.3854166666666667,37,96,0.07007575757575758
106,23279681_1861457154184455_6368541153905606656_n.jpg,olympicmuseum,0.38461538461538464,5,13,0.06993006993006994
107,26152859_2095672100652168_6896458437777948672_n.jpg,olympicmuseum,0.38461538461538464,30,78,0.06993006993006994
108,36751121_419283398564134_1966463098734772224_n.jpg,olympicmuseum,0.38333333333333336,46,120,0.0696969696969697
109,38775243_1024542947713614_2568209818158366720_n.jpg,olympicmuseum,0.3829787234042553,18,47,0.06963249516441006
110,43075988_2151376215126760_1573962974990833317_n.jpg,hermitage_lausanne,0.3809523809523809,8,21,0.06926406926406925
111,35574458_426588767823777_4210217283328409600_n.jpg,olympicmuseum,0.3783783783783784,42,111,0.0687960687960688
112,39946405_1546195265525990_2008217374922113024_n.jpg,olympicmuseum,0.372093023255814,16,43,0.06765327695560254
113,28436187_596541634031360_3343212365796605952_n.jpg,olympicmuseum,0.3692307692307693,24,65,0.06713286713286715
114,12383333_1051004248292715_1226435166_n.jpg,olympicmuseum,0.3684210526315789,14,38,0.06698564593301436
115,28752594_726342330892820_4228292017538465792_n.jpg,olympicmuseum,0.36764705882352944,25,68,0.06684491978609626
116,26870663_1205128202956501_3063135959286546432_n.jpg,olympicmuseum,0.3636363636363637,16,44,0.06611570247933886
117,38157357_474850296315770_8362459148180258816_n.jpg,olympicmuseum,0.3636363636363637,40,110,0.06611570247933886
118,28434365_218234885421022_3009323751394246656_n.jpg,olympicmuseum,0.3617021276595745,17,47,0.06576402321083173
119,15623631_1842763512604971_8849422535905771520_n.jpg,hermitage_lausanne,0.36046511627906974,31,86,0.06553911205073995
120,24274216_502036026834175_1292761370567114752_n.jpg,mcbalausanne,0.3582089552238806,96,268,0.06512890094979647
121,19437021_253826908434740_1200947846090588160_n.jpg,olympicmuseum,0.35714285714285715,5,14,0.06493506493506494
122,25014892_826885794156982_4533996558328266752_n.jpg,olympicmuseum,0.3563218390804598,31,87,0.06478578892371996
123,12301275_630413300433249_1437850140_n.jpg,olympicmuseum,0.3557692307692308,37,104,0.06468531468531469
124,33700982_2062855977088985_3009884214561603584_n.jpg,olympicmuseum,0.3555555555555556,16,45,0.06464646464646466
125,41665059_717970178549045_5062950595237102781_n.jpg,olympicmuseum,0.35514018691588783,38,107,0.06457094307561596
126,25012861_195912460984469_2603078407071727616_n.jpg,olympicmuseum,0.355072463768116,49,138,0.0645586297760211
127,26222912_2135335346477467_7539244158125342720_n.jpg,olympicmuseum,0.3548387096774194,22,62,0.06451612903225806
128,39565497_934399340078340_5416002860322127872_n.jpg,mudaclausanne,0.3545454545454545,39,110,0.06446280991735537
129,27576012_124459318372931_2306242277963464704_n.jpg,olympicmuseum,0.35324675324675325,136,385,0.06422668240850059
130,39347918_699376800424622_5732352576339312640_n.jpg,olympicmuseum,0.35294117647058826,54,153,0.06417112299465241
131,13714134_1789179074646881_306036280_n.jpg,olympicmuseum,0.35,70,200,0.06363636363636363
132,43818161_2384178655142619_8790487126725668112_n.jpg,hermitage_lausanne,0.3478260869565217,8,23,0.06324110671936757
133,13256964_1003904699694831_1057422824_n.jpg,olympicmuseum,0.3473684210526316,33,95,0.06315789473684211
134,28752524_210732883008911_2549345265232379904_n.jpg,elyseemusee,0.3457943925233645,37,107,0.06287170773152083
135,15624195_1890958237792580_1270265843699154944_n.jpg,olympicmuseum,0.34513274336283184,39,113,0.06275140788415125
136,24274691_179893439260285_3825514133457993728_n.jpg,olympicmuseum,0.3448275862068966,30,87,0.06269592476489029
137,36476349_1895348560528306_2269435645187325952_n.jpg,olympicmuseum,0.34328358208955223,46,134,0.06241519674355495
138,35617837_497605003993369_4115332423443546112_n.jpg,olympicmuseum,0.34234234234234234,38,111,0.062244062244062245
139,35575701_184488178904985_173276688870801408_n.jpg,elyseemusee,0.3409090909090909,15,44,0.06198347107438016
140,27577242_1893382670908356_203837365456732160_n.jpg,olympicmuseum,0.3380281690140845,24,71,0.06145966709346991
141,20184143_419657261762570_6170695400970780672_n.jpg,olympicmuseum,0.3380281690140845,24,71,0.06145966709346991
142,15043851_1897217570506449_6682633430817046528_n.jpg,olympicmuseum,0.33783783783783783,25,74,0.06142506142506143
143,36136876_233912694087796_4165222699129372672_n.jpg,olympicmuseum,0.3358208955223881,45,134,0.0610583446404342
144,43912926_482994948874244_1744513405442735967_n.jpg,olympicmuseum,0.3356643356643357,96,286,0.0610298792116974
145,35616733_615689242123985_7473937707215880192_n.jpg,elyseemusee,0.33532934131736525,56,167,0.06096897114861186
146,24331885_2152825611611299_1540463340097110016_n.jpg,olympicmuseum,0.3333333333333333,19,57,0.0606060606060606
147,28428384_209964899584867_5018687105195311104_n.jpg,mudaclausanne,0.3333333333333333,62,186,0.0606060606060606
148,19425387_1807987179514999_3247406450175115264_n.jpg,elyseemusee,0.3333333333333333,3,9,0.0606060606060606
149,35998820_1436033609830481_8192519558704136192_n.jpg,olympicmuseum,0.3333333333333333,37,111,0.0606060606060606
150,29094297_210501829529508_7889491899231240192_n.jpg,elyseemusee,0.3333333333333333,28,84,0.0606060606060606
151,39312148_1022381664607866_5553582413843529728_n.jpg,olympicmuseum,0.3295880149812734,88,267,0.059925093632958795
152,36113493_260407761205629_865909997224067072_n.jpg,olympicmuseum,0.32894736842105265,25,76,0.059808612440191394
153,13671872_1741171532789318_204147238_n.jpg,olympicmuseum,0.328125,63,192,0.05965909090909091
154,18879406_124694374776162_5562293565297524736_n.jpg,olympicmuseum,0.3275862068965517,19,58,0.05956112852664577
155,33728618_1886825171398826_8699599276163989504_n.jpg,olympicmuseum,0.32558139534883723,14,43,0.059196617336152224
156,32233136_207586490032087_456613959106035712_n.jpg,olympicmuseum,0.3253012048192771,27,83,0.05914567360350493
157,17267554_1945469542350034_3004819078025052160_n.jpg,olympicmuseum,0.32446808510638303,122,376,0.058994197292069644
158,29737792_215308345892923_856419227601469440_n.jpg,olympicmuseum,0.32362459546925565,100,309,0.05884083553986466
159,36136513_1940440556019376_7595317546039902208_n.jpg,olympicmuseum,0.3233082706766917,43,133,0.058783321941216674
160,28152081_175353826422406_7832016316163686400_n.jpg,elyseemusee,0.32142857142857145,63,196,0.05844155844155845
161,38822473_1839861376050003_1918405614443167744_n.jpg,hermitage_lausanne,0.32142857142857145,9,28,0.05844155844155845
162,42593417_348402172373580_6926538088764058610_n.jpg,olympicmuseum,0.3207547169811321,34,106,0.05831903945111493
163,24253893_381313728947990_6541455613824598016_n.jpg,olympicmuseum,0.32038834951456313,33,103,0.05825242718446602
164,39242109_726115941064365_3143808351482150912_n.jpg,olympicmuseum,0.3181818181818182,35,110,0.05785123966942149
165,26278621_146771266034950_8405610074717814784_n.jpg,olympicmuseum,0.3181818181818182,14,44,0.05785123966942149
166,27894018_203540263713706_8970788776863334400_n.jpg,olympicmuseum,0.31666666666666665,19,60,0.05757575757575757
167,38097038_438955133269313_7119988434445271040_n.jpg,hermitage_lausanne,0.31666666666666665,19,60,0.05757575757575757
168,20837359_1532410966816085_4880188871054196736_n.jpg,olympicmuseum,0.31626506024096385,105,332,0.05750273822562979
169,27582218_2020126014876277_4408836688722264064_n.jpg,olympicmuseum,0.3160377358490566,67,212,0.05746140651801029
170,15803358_647857615398008_6442972859835875328_n.jpg,olympicmuseum,0.3157894736842105,144,456,0.057416267942583726
171,28753676_170983057032202_3672099001156501504_n.jpg,olympicmuseum,0.3150684931506849,23,73,0.057285180572851806
172,40679486_288499321756256_7060031240809598448_n.jpg,olympicmuseum,0.31496062992125984,80,254,0.0572655690765927
173,17662215_349465995449354_7708895825878843392_n.jpg,olympicmuseum,0.314410480349345,72,229,0.05716554188169909
174,929143_244359222572116_1656173051_n.jpg,olympicmuseum,0.3137254901960784,16,51,0.0570409982174688
175,36161011_168172037387974_7952479780765433856_n.jpg,olympicmuseum,0.31343283582089554,42,134,0.05698778833107192
176,30591494_368335767019070_3423257916105293824_n.jpg,elyseemusee,0.3125,15,48,0.056818181818181816
177,17495023_1837408846523792_8635084847288680448_n.jpg,elyseemusee,0.3120567375886525,264,846,0.05673758865248227
178,19050469_151286702081568_8922834900067811328_n.jpg,olympicmuseum,0.3114754098360656,19,61,0.05663189269746647
179,28155150_716975112025947_912205930743988224_n.jpg,olympicmuseum,0.3108108108108108,23,74,0.05651105651105651
180,27894356_915000351995298_2717044831695142912_n.jpg,olympicmuseum,0.3103985056039851,997,3212,0.056436091927997284
181,20837773_1588546321176668_2812419661449134080_n.jpg,olympicmuseum,0.3089430894308943,38,123,0.05617147080561715
182,21984897_496238784078668_5976456965298061312_n.jpg,olympicmuseum,0.3071428571428572,43,140,0.055844155844155856
183,41203732_552233685211340_6250455478555307089_n.jpg,olympicmuseum,0.3069306930693069,31,101,0.0558055805580558
184,30593641_574941132879466_3150110369880473600_n.jpg,olympicmuseum,0.30612244897959184,15,49,0.055658627087198514
185,14705158_612904272214990_766266957820329984_n.jpg,olympicmuseum,0.3058103975535168,100,327,0.05560189046427578
186,27574067_167183300734725_1598338101720121344_n.jpg,olympicmuseum,0.3057553956834532,85,278,0.05559189012426422
187,29716422_2087611208196727_7500807267432792064_n.jpg,olympicmuseum,0.3055555555555556,22,72,0.05555555555555556
188,27575862_151052275535124_2022871575702798336_n.jpg,olympicmuseum,0.3055555555555556,33,108,0.05555555555555556
189,43816518_193917084836214_4299698142251246230_n.jpg,olympicmuseum,0.3041958041958042,87,286,0.05530832803560077
190,37876450_379889635876922_8998585358526447616_n.jpg,olympicmuseum,0.3032258064516129,47,155,0.05513196480938416
191,23668464_110264006419626_4613850845153329152_n.jpg,mcbalausanne,0.30266240681576145,1421,4695,0.05502952851195663
192,16123930_1240909145963109_7673648553993961472_n.jpg,olympicmuseum,0.3020833333333333,29,96,0.054924242424242424
193,21373766_1919319171722941_2747187998805196800_n.jpg,olympicmuseum,0.30170316301703165,248,822,0.05485512054855121
194,28764400_557013061351970_4036266812873113600_n.jpg,elyseemusee,0.29906542056074764,32,107,0.054375531011045024
195,11258876_171681209875337_1099247683_n.jpg,olympicmuseum,0.297951582867784,160,537,0.05417301506686982
196,22794018_1501054303319232_5656646922979508224_n.jpg,hermitage_lausanne,0.29604130808950085,172,581,0.053825692379909244
197,42814250_321655985290812_2329477479129517880_n.jpg,olympicmuseum,0.2939949958298582,705,2398,0.05345363560542877
198,14712209_364482220557005_5309207660988465152_n.jpg,olympicmuseum,0.2921686746987952,97,332,0.05312157721796276
199,12093550_1795699080659175_821702628_n.jpg,olympicmuseum,0.2916666666666667,7,24,0.05303030303030303
200,37995270_2122500834742720_945999244530024448_n.jpg,olympicmuseum,0.2916666666666667,21,72,0.05303030303030303
201,40019540_2205132789560676_2910086344143187168_n.jpg,olympicmuseum,0.2916666666666667,7,24,0.05303030303030303
202,16788772_253624265080287_2237223180013928448_n.jpg,olympicmuseum,0.2911392405063291,92,316,0.05293440736478711
203,15305896_1174493509308723_4647182870861840384_n.jpg,espacearlaud,0.2898550724637681,40,138,0.052700922266139656
204,25037671_1558639004218425_7471268406516252672_n.jpg,mcbalausanne,0.2898550724637681,20,69,0.052700922266139656
205,37986844_310151466389309_8537565922615885824_n.jpg,olympicmuseum,0.2894736842105263,11,38,0.052631578947368425
206,29717076_169685107023090_474191602391187456_n.jpg,olympicmuseum,0.2894736842105263,33,114,0.052631578947368425
207,18382556_1328705760551514_285669325807812608_n.jpg,olympicmuseum,0.28901734104046245,50,173,0.052548607461902264
208,22710634_537249569960794_8272656952593481728_n.jpg,olympicmuseum,0.2882882882882883,32,111,0.05241605241605241
209,23099421_885040108332108_6944184943299788800_n.jpg,olympicmuseum,0.28708133971291866,60,209,0.05219660722053066
210,37804090_212520162758384_8303481645114064896_n.jpg,olympicmuseum,0.28703703703703703,31,108,0.05218855218855219
211,22159474_1489378341109005_964255990864150528_n.jpg,olympicmuseum,0.2863070539419087,69,241,0.05205582798943795
212,19955431_463168567385087_3807303076985962496_n.jpg,olympicmuseum,0.2859922178988327,147,514,0.05199858507251504
213,43185520_929535573911858_6083579848540144778_n.jpg,espacearlaud,0.2857142857142857,72,252,0.051948051948051945
214,19425358_1362896280414328_8629997492886306816_n.jpg,elyseemusee,0.2839506172839506,23,81,0.05162738496071829
215,20837541_587323544989604_6284356234376118272_n.jpg,olympicmuseum,0.28346456692913385,36,127,0.051539012168933425
216,25006307_155127065213635_6642666264751767552_n.jpg,olympicmuseum,0.28346456692913385,36,127,0.051539012168933425
217,41529847_161481954767395_5383704263289619785_n.jpg,espacearlaud,0.2831858407079646,32,113,0.05148833467417538
218,18160890_112270686006337_4966030230620733440_n.jpg,olympicmuseum,0.28313253012048195,47,166,0.05147864184008763
219,42686461_1971425922936910_8018374595654135805_n.jpg,olympicmuseum,0.28205128205128205,77,273,0.05128205128205128
220,42068943_529993674108368_7695033545409454990_n.jpg,olympicmuseum,0.2818181818181818,31,110,0.0512396694214876
221,39372994_243244299724868_6087048859886813184_n.jpg,olympicmuseum,0.28125,18,64,0.05113636363636364
222,26869429_185123132220351_3765631345775083520_n.jpg,olympicmuseum,0.2807017543859649,16,57,0.051036682615629984
223,25011222_146672572721798_5378226574254407680_n.jpg,mudaclausanne,0.2806122448979592,55,196,0.051020408163265314
224,27576959_1135160773291953_6299394203369603072_n.jpg,espacearlaud,0.28,14,50,0.05090909090909091
225,38097013_2169286983286577_3721912100574986240_n.jpg,olympicmuseum,0.2794117647058824,19,68,0.050802139037433164
226,12479069_1596486960643014_55632423_n.jpg,olympicmuseum,0.2769230769230769,72,260,0.05034965034965034
227,22580641_122892605049615_7531524770454568960_n.jpg,mcbalausanne,0.27522935779816515,120,436,0.05004170141784821
228,28427620_1815545775413436_1796128359382515712_n.jpg,olympicmuseum,0.273972602739726,20,73,0.049813200498132
229,29737049_424533557974471_1783014484198031360_n.jpg,olympicmuseum,0.2727272727272727,12,44,0.04958677685950413
230,28751070_177837629687137_3782687090404229120_n.jpg,olympicmuseum,0.27184466019417475,28,103,0.049426301853486315
231,35617179_2057112904352953_6417133473294712832_n.jpg,olympicmuseum,0.271523178807947,82,302,0.049367850692354005
232,18011861_328705317532630_5136094666206216192_n.jpg,olympicmuseum,0.2702702702702703,60,222,0.049140049140049144
233,36085142_242414326547489_1611316316067594240_n.jpg,olympicmuseum,0.2694610778443114,45,167,0.048992923244420256
234,40169847_570082460076092_4631692033216412151_n.jpg,olympicmuseum,0.2692307692307692,35,130,0.04895104895104895
235,37129160_2104091582953752_3824384625778622464_n.jpg,olympicmuseum,0.2673267326732673,27,101,0.0486048604860486
236,30080147_588851011495501_6325012523649073152_n.jpg,olympicmuseum,0.2670157068062827,51,191,0.04854831032841504
237,26865678_2195177734042753_7026889666775220224_n.jpg,olympicmuseum,0.26666666666666666,4,15,0.048484848484848485
238,34095354_653773021622609_3901436128615464960_n.jpg,olympicmuseum,0.265625,51,192,0.048295454545454544
239,35545385_1438107012956070_3756222356624769024_n.jpg,olympicmuseum,0.2653061224489796,13,49,0.04823747680890538
240,21107145_337988406647529_185892781640646656_n.jpg,olympicmuseum,0.2647058823529412,18,68,0.0481283422459893
241,41550381_559913797771104_3620437015622032113_n.jpg,olympicmuseum,0.2647058823529412,27,102,0.0481283422459893
242,36532624_258223628094413_2997172271006613504_n.jpg,olympicmuseum,0.2636363636363636,29,110,0.04793388429752066
243,14736189_683855678450373_2480476619987222528_n.jpg,olympicmuseum,0.2620481927710843,87,332,0.04764512595837897
244,41519370_1895099494129557_9070199776241107071_n.jpg,olympicmuseum,0.2611218568665377,135,517,0.0474767012484614
245,17587172_283319398775582_6430483090644140032_n.jpg,olympicmuseum,0.2608695652173913,36,138,0.04743083003952569
246,38640839_1847324885352807_4769760636194258944_n.jpg,hermitage_lausanne,0.26,26,100,0.04727272727272727
247,16465461_977021739096294_7779473326941929472_n.jpg,olympicmuseum,0.2590673575129533,50,193,0.04710315591144605
248,11881719_1618999838352622_1204731804_n.jpg,olympicmuseum,0.2585551330798479,68,263,0.04701002419633598
249,23969754_1954073561523802_7385654259309608960_n.jpg,olympicmuseum,0.2585551330798479,68,263,0.04701002419633598
250,19424795_101272597165138_6810327000415207424_n.jpg,olympicmuseum,0.2585034013605442,76,294,0.04700061842918986
