,filename,museum,score,liked_count,followers,norm_score
26,23596608_1748056948824403_3115257689525977088_n.jpg,olympicmuseum,0.15667311411992266,81,517,0.9878818168836734
27,38275299_1874276289319723_4822222845671112704_n.jpg,olympicmuseum,0.1566265060240964,13,83,0.9875879356351581
28,42652405_253019862070289_8926931359022180833_n.jpg,mudaclausanne,0.15656565656565655,31,198,0.9872042573384854
29,36135715_210269952958461_3934989310779981824_n.jpg,olympicmuseum,0.1565217391304348,18,115,0.9869273416982784
30,35617621_871541033032893_7431332786985762816_n.jpg,olympicmuseum,0.15648854961832062,41,262,0.9867180695732364
31,41518336_2219860145004059_993964689905801913_n.jpg,olympicmuseum,0.15647921760391198,64,409,0.9866592277776866
32,19379335_437786386594732_1386946747783184384_n.jpg,elyseemusee,0.1564625850340136,23,147,0.9865543532849381
33,29402157_944920372339598_3098959620077518848_n.jpg,olympicmuseum,0.15625,35,224,0.9852139261744967
34,13584287_1749465855311146_278934047_n.jpg,olympicmuseum,0.15606936416184972,27,173,0.9840749505373008
35,23498018_365783203847047_7509481769930850304_n.jpg,olympicmuseum,0.155893536121673,41,263,0.9829662898410187
36,38081327_2180484391979842_8287861385929424896_n.jpg,olympicmuseum,0.15584415584415584,12,77,0.9826549289636538
37,18812598_418332145209609_7391253848691572736_n.jpg,olympicmuseum,0.15561959654178675,54,347,0.981238999671199
38,42003944_2126900280894789_5073227978554734215_n.jpg,olympicmuseum,0.15555555555555556,7,45,0.9808351976137211
39,40737181_654888704912169_3174367045797370824_n.jpg,olympicmuseum,0.15527950310559005,25,161,0.9790945850181332
40,23417043_127441724609087_1538760810766008320_n.jpg,mcbalausanne,0.15517241379310345,9,58,0.9784193473732933
41,17931791_293858694379139_3830542131412336640_n.jpg,olympicmuseum,0.1550632911392405,49,316,0.9777312887605131
42,29095957_1656297597817618_1462153257223716864_n.jpg,olympicmuseum,0.15495867768595042,75,484,0.977071662321815
43,26868639_260300121172115_2935953258868375552_n.jpg,espacearlaud,0.15492957746478872,33,213,0.976888174685698
44,41942944_891557191234421_2620911750076484830_n.jpg,olympicmuseum,0.15488215488215487,46,297,0.9765891577972114
45,27580597_272222133312814_1163018036416872448_n.jpg,olympicmuseum,0.15476190476190474,26,168,0.9758309364014061
46,30830880_166560010615872_8903239395247652864_n.jpg,olympicmuseum,0.15471698113207547,41,265,0.9755476763327845
47,14280433_1058115834303885_1954444987_n.jpg,olympicmuseum,0.15466101694915255,73,472,0.9751948015015357
48,18947628_1997003727196959_5171182809552781312_n.jpg,olympicmuseum,0.15450643776824036,36,233,0.9742201227064551
49,40512789_291378101463047_2027747484570222592_n.jpg,mcbalausanne,0.15436241610738255,23,149,0.9733120129723887
50,25007451_133624397312048_7953422590511415296_n.jpg,olympicmuseum,0.15436241610738255,23,149,0.9733120129723887
51,41809939_1998486893774680_1500505785975021206_n.jpg,olympicmuseum,0.15436241610738255,23,149,0.9733120129723887
52,40284556_932849720238977_7891763017807822848_n.jpg,mcbalausanne,0.15436241610738255,23,149,0.9733120129723887
53,18252475_1858945167690681_3498477211663466496_n.jpg,olympicmuseum,0.15428571428571428,54,350,0.9728283796740171
54,15877564_168607803623497_8449350227818708992_n.jpg,olympicmuseum,0.1542056074766355,33,214,0.972323276673148
55,14027250_1721578268104193_1975988278_n.jpg,olympicmuseum,0.15384615384615385,58,377,0.9700567888487353
56,37095543_1932746773684757_3655106521395625984_n.jpg,olympicmuseum,0.15384615384615385,20,130,0.9700567888487353
57,19425097_459807851045888_352240193614381056_n.jpg,olympicmuseum,0.15384615384615385,40,260,0.9700567888487353
58,35158438_1018537351638790_8345784989920526336_n.jpg,olympicmuseum,0.1536144578313253,51,332,0.9685958599498665
59,26869016_1987040658250763_4630882211548102656_n.jpg,olympicmuseum,0.15358361774744028,45,293,0.9684014018370479
60,27880899_516605252056101_7680779883332501504_n.jpg,olympicmuseum,0.15345005149330587,149,971,0.9675592173017508
61,26071506_340783236400518_715537630208458752_n.jpg,olympicmuseum,0.15343915343915346,29,189,0.9674905010475482
62,26870357_169781190413761_8630053078353051648_n.jpg,mcbalausanne,0.15331807780320367,67,437,0.9667270744705359
63,15043440_1851151861831408_5180183716680433664_n.jpg,hermitage_lausanne,0.15328467153284672,42,274,0.9665164356047617
64,36085157_198722317456923_4612022176927711232_n.jpg,cablausanne,0.15317139001349528,227,1482,0.965802153809925
65,24331850_196192220939699_3244917624001265664_n.jpg,olympicmuseum,0.15315315315315314,17,111,0.9656871636737407
66,43817900_310489459536312_3010760380148287649_n.jpg,mudaclausanne,0.15311004784688995,64,418,0.9654153688063967
67,35533287_471696716608203_8909416945493737472_n.jpg,elyseemusee,0.15306122448979592,30,196,0.9651075195178743
68,22277593_136642033644820_4790421254249119744_n.jpg,olympicmuseum,0.15298507462686567,41,268,0.9646273665230892
69,22639451_1673554952668975_5823202185600565248_n.jpg,olympicmuseum,0.15289256198347104,37,242,0.9640440401575238
70,17882427_1790705124579130_4276128499992887296_n.jpg,olympicmuseum,0.1528046421663443,79,517,0.9634896732569158
71,29089000_2061654030542109_8809493715308511232_n.jpg,olympicmuseum,0.15279672578444747,112,733,0.963439757546902
72,19425304_328258887579524_2405325176322392064_n.jpg,elyseemusee,0.15272727272727274,42,275,0.9630018303843808
73,25037033_1780213498945128_8799954026008412160_n.jpg,olympicmuseum,0.15267175572519084,60,393,0.9626517751934013
74,12905155_250546631962445_1996085505_n.jpg,olympicmuseum,0.15265486725663716,69,452,0.9625452871651718
75,21879590_190009388209922_8468664180352745472_n.jpg,olympicmuseum,0.15254237288135594,54,354,0.9618359686042544
76,25006545_316606082165800_3414135744871006208_n.jpg,olympicmuseum,0.1524822695035461,43,282,0.9614569946213527
77,23498669_371209906649498_970441564109144064_n.jpg,olympicmuseum,0.15220483641536273,107,703,0.9597076765921697
78,38096973_242349456403351_8631540120584978432_n.jpg,olympicmuseum,0.15217391304347827,63,414,0.9595126933177707
79,31474826_2171218813100086_4574939734236725248_n.jpg,olympicmuseum,0.15217391304347827,14,92,0.9595126933177707
80,21879105_122410218419115_7812467523407839232_n.jpg,olympicmuseum,0.15207373271889402,33,217,0.9588810193919526
81,41468641_900299703510500_2046860512698862625_n.jpg,olympicmuseum,0.152046783625731,26,171,0.9587110954119079
82,14350482_1057628314344011_852974586520666112_n.jpg,olympicmuseum,0.15196078431372548,31,204,0.9581688380050005
83,22277777_542629252743087_1453278849767833600_n.jpg,olympicmuseum,0.1518987341772152,24,158,0.9577775889898904
84,21879589_158363188081341_7926172023745675264_n.jpg,mcbalausanne,0.15151515151515152,5,33,0.9553589587146635
85,12135162_408021496053705_578856656_n.jpg,olympicmuseum,0.15151515151515152,30,198,0.9553589587146635
86,20902104_123658658268611_7404198463509889024_n.jpg,olympicmuseum,0.1512770137524558,77,509,0.953857412217666
87,26376667_855121091279202_6362068028305178624_n.jpg,mcbalausanne,0.15126050420168066,36,238,0.9537533134058992
88,36887768_663721407310314_5816473268927856640_n.jpg,olympicmuseum,0.1509433962264151,16,106,0.9517538305685703
89,22794589_317169992094580_7483921131062165504_n.jpg,olympicmuseum,0.15073529411764705,41,272,0.9504416699565732
90,25009285_199659470582065_2876625995140431872_n.jpg,olympicmuseum,0.1506849315068493,11,73,0.950124115105268
91,22499858_857216384443545_6848147421566861312_n.jpg,olympicmuseum,0.15060240963855426,25,166,0.9496037842645754
92,13736855_1754513704790983_557841031_n.jpg,olympicmuseum,0.15053763440860216,28,186,0.9491953525294076
93,13402679_1699407973655091_2033169161_n.jpg,olympicmuseum,0.15053763440860216,70,465,0.9491953525294076
94,39935649_1916380258662658_9197835381083471872_n.jpg,olympicmuseum,0.15048543689320387,93,618,0.9488662279272821
95,20398385_842117449285737_5838525331832569856_n.jpg,olympicmuseum,0.15037593984962405,20,133,0.9481758086491395
96,21434036_131624097460980_1953442145167736832_n.jpg,olympicmuseum,0.1503267973856209,23,153,0.947865947273764
97,21149044_118340575492936_8088000739281993728_n.jpg,olympicmuseum,0.1503267973856209,23,153,0.947865947273764
98,41977757_144981733115824_3910415312042054048_n.jpg,olympicmuseum,0.15024630541871922,61,406,0.947358415710649
99,24845537_766279066896529_5307263037235789824_n.jpg,mcbalausanne,0.15,45,300,0.9458053691275168
100,11351589_864389466971759_2106451966_n.jpg,olympicmuseum,0.15,51,340,0.9458053691275168
101,21436072_363514307414407_5475710288785309696_n.jpg,olympicmuseum,0.15,3,20,0.9458053691275168
102,42078132_153044175634207_3469389992233235134_n.jpg,hermitage_lausanne,0.15,69,460,0.9458053691275168
103,29404154_356141278232461_4033314770181423104_n.jpg,elyseemusee,0.15,6,40,0.9458053691275168
104,17817625_796009407220482_1691945058510569472_n.jpg,olympicmuseum,0.14999132998092596,865,5767,0.9457507014569123
105,21227384_1928976477344087_3097026665750986752_n.jpg,olympicmuseum,0.14992025518341304,94,627,0.9453025486229298
106,42068844_167705104135202_5187626620142074278_n.jpg,cablausanne,0.14979757085020245,222,1482,0.9445289786158738
107,26222255_563997070614547_9001252391483342848_n.jpg,mcbalausanne,0.14979757085020245,37,247,0.9445289786158738
108,27575860_1220639831404453_7762283871390924800_n.jpg,olympicmuseum,0.1497584541062802,31,207,0.9442823331063774
109,14562040_568033916727218_917289879237296128_n.jpg,olympicmuseum,0.1497326203208556,112,748,0.9441194415533144
110,37809648_1619771941467179_2007910190271168512_n.jpg,olympicmuseum,0.14957264957264954,280,1872,0.94311076693627
111,29717856_233191080577132_5172915017107898368_n.jpg,espacearlaud,0.14953271028037382,16,107,0.9428589349557799
112,18096475_1518875548145820_4212625243858010112_n.jpg,hermitage_lausanne,0.14953271028037382,16,107,0.9428589349557799
113,36921058_199518017383175_3621227699105693696_n.jpg,olympicmuseum,0.1494661921708185,42,281,0.9424395137213689
114,20478431_107994049874841_6680907034352680960_n.jpg,olympicmuseum,0.14925373134328354,20,134,0.9410998697786234
115,21576784_149646012288854_8124380718596882432_n.jpg,olympicmuseum,0.14925373134328354,40,268,0.9410998697786234
116,21689930_891022207731093_8103347662452948992_n.jpg,mcbalausanne,0.14901960784313725,38,255,0.9396236346887749
117,17932389_416116822086736_8398151060849426432_n.jpg,olympicmuseum,0.14893617021276595,77,517,0.9390975296301585
118,33060590_262759227799443_2872238183536394240_n.jpg,olympicmuseum,0.14893617021276595,14,94,0.9390975296301585
119,19624204_1352131281568054_6060288280170070016_n.jpg,olympicmuseum,0.1488673139158576,46,309,0.9386633652613975
120,18094882_291870674584772_3298756533705244672_n.jpg,olympicmuseum,0.1488095238095238,25,168,0.9382989773090444
121,30602442_168234643879197_4899956638422663168_n.jpg,olympicmuseum,0.14857142857142858,26,175,0.9367976989453499
122,22582346_1961812070698046_4126908807710244864_n.jpg,olympicmuseum,0.1484593837535014,53,357,0.9360912150094938
123,30592186_606407506401160_6057683786231971840_n.jpg,olympicmuseum,0.14814814814814814,20,135,0.9341287596321153
124,14540565_661833407313689_3936606889952935936_n.jpg,hermitage_lausanne,0.14814814814814814,16,108,0.9341287596321153
125,18579509_770379733142714_3224932453978210304_n.jpg,olympicmuseum,0.14801444043321302,41,277,0.9332856831342525
126,36147765_462828197475702_1275122249120088064_n.jpg,olympicmuseum,0.1477832512315271,60,406,0.9318279498793269
127,38278375_1900348756934729_1562407255725309952_n.jpg,olympicmuseum,0.14772727272727273,13,88,0.9314749847467969
128,18300012_726720384156321_6591033314675523584_n.jpg,espacearlaud,0.14736842105263154,28,190,0.9292122924761566
129,29094433_1791768961128677_1886046119654326272_n.jpg,hermitage_lausanne,0.14736842105263154,70,475,0.9292122924761566
130,22580847_1718018948494289_8478012305521508352_n.jpg,olympicmuseum,0.14732142857142858,132,896,0.928915987535954
131,35459261_406820409800380_6509275730273107968_n.jpg,olympicmuseum,0.14715719063545152,44,299,0.9278804067248771
132,41312559_555892198162106_3297493057405976576_n.jpg,olympicmuseum,0.14689880304678998,135,919,0.9262511776003972
133,20635152_115971015723594_4777760266186129408_n.jpg,hermitage_lausanne,0.14684684684684685,163,1110,0.9259235745812927
134,17493837_660345770839002_4657574226406932480_n.jpg,olympicmuseum,0.14655172413793102,17,116,0.9240627169636657
135,21879569_958083770996430_7040016697444532224_n.jpg,olympicmuseum,0.14655172413793102,34,232,0.9240627169636657
136,22344268_124554311539823_2748394128701128704_n.jpg,olympicmuseum,0.14634146341463414,18,123,0.9227369454902602
137,20393802_101585263872686_4644593714251956224_n.jpg,olympicmuseum,0.1462987297415681,334,2283,0.9224674939074042
138,14624571_1164115473668302_9028155723028103168_n.jpg,olympicmuseum,0.14619883040935672,25,171,0.921837591742219
139,37571749_2193348700935635_8903873087607406592_n.jpg,olympicmuseum,0.14615384615384616,38,260,0.9215539494062984
140,26073924_108551183257231_2345437896103690240_n.jpg,mcbalausanne,0.14606741573033707,13,89,0.921008973682226
141,26383805_1993612474240732_1939425085605543936_n.jpg,mcbalausanne,0.14606741573033707,13,89,0.921008973682226
142,18160662_1420297718032318_7963440734873321472_n.jpg,olympicmuseum,0.14580031695721074,92,631,0.9193248173241576
143,14719313_1633805123590471_6650378874964148224_n.jpg,olympicmuseum,0.14578005115089515,57,391,0.9191970339346711
144,26872956_657299427994435_4239660469553463296_n.jpg,cablausanne,0.145748987854251,216,1482,0.9190011683830122
145,29737370_188500348626539_6751013669561171968_n.jpg,olympicmuseum,0.14566284779050734,89,611,0.9184580234844406
146,24274155_152276148833051_303242132959789056_n.jpg,elyseemusee,0.14563106796116504,30,206,0.9182576399296278
147,13714198_1752564675020794_154330522_n.jpg,olympicmuseum,0.14553990610328638,62,426,0.9176828307653527
148,39494071_689715788059506_8684850143721160704_n.jpg,olympicmuseum,0.14545454545454545,64,440,0.9171446003660768
149,13561923_1563292730632281_1237618548_n.jpg,olympicmuseum,0.14545454545454545,8,55,0.9171446003660768
150,21373614_271750453329078_4290608758893051904_n.jpg,olympicmuseum,0.14536340852130325,58,399,0.9165699483608349
151,20838241_148063025775158_3284298754663907328_n.jpg,mcbalausanne,0.1450980392156863,37,255,0.9148966969338072
152,20478711_1722014964761149_1420615193985024000_n.jpg,olympicmuseum,0.14501510574018128,48,331,0.9143737707577202
153,22802489_371134119991337_3449224820225474560_n.jpg,olympicmuseum,0.14492753623188406,90,621,0.9138216126835911
154,31920903_251451762262546_296662633904340992_n.jpg,olympicmuseum,0.14470588235294118,123,850,0.9124240031583103
155,26866529_143264603134823_5487465983641649152_n.jpg,olympicmuseum,0.14444444444444446,39,270,0.9107755406413125
156,17818021_188788348303835_4887102608759586816_n.jpg,elyseemusee,0.14432989690721648,14,97,0.9100532761364422
157,16110770_168152947003155_6567243593902194688_n.jpg,olympicmuseum,0.14429530201342286,43,298,0.9098351425611462
158,18812871_1898577200417421_4125504138656088064_n.jpg,olympicmuseum,0.14423076923076922,30,208,0.9094282395456891
159,41443087_471809309983065_2878131047351667111_n.jpg,hermitage_lausanne,0.14423076923076922,15,104,0.9094282395456891
160,15624633_1289328304457196_4120979321890275328_n.jpg,olympicmuseum,0.14423076923076922,90,624,0.9094282395456891
161,37972826_2030421960315838_6547364363542462464_n.jpg,olympicmuseum,0.1441578148710167,95,659,0.9089682353779879
162,22802060_889272067905488_8339108738136801280_n.jpg,olympicmuseum,0.14391143911439114,39,271,0.9074147452883924
163,20905514_120333631952927_3947056545384103936_n.jpg,olympicmuseum,0.1437908496732026,44,306,0.9066543843488177
164,37354961_230121417825137_1681118210461532160_n.jpg,hermitage_lausanne,0.14361702127659576,27,188,0.9055583321433672
165,21819915_171044313450373_4667614992361586688_n.jpg,espacearlaud,0.14330218068535824,46,321,0.9035731459992891
166,25039449_175872263162331_8789756845934772224_n.jpg,olympicmuseum,0.14320388349514562,59,412,0.9029533459308008
167,14268988_1658071107816207_1989517248_n.jpg,olympicmuseum,0.14318706697459585,124,866,0.9028473115612939
168,42411954_234951477379426_2805216534442166796_n.jpg,espacearlaud,0.14285714285714285,36,252,0.9007670182166826
169,35000945_455121168269840_5068422830777958400_n.jpg,olympicmuseum,0.14285714285714285,46,322,0.9007670182166826
170,41885949_538860799905719_7435076313168089926_n.jpg,olympicmuseum,0.14285714285714285,46,322,0.9007670182166826
171,13704098_1636532856675832_1485476809_n.jpg,olympicmuseum,0.14285714285714285,19,133,0.9007670182166826
172,27575739_453438281725400_2656199206833750016_n.jpg,olympicmuseum,0.14285714285714285,46,322,0.9007670182166826
173,43984463_1927847970845211_7597589499382362793_n.jpg,hermitage_lausanne,0.14285714285714285,3,21,0.9007670182166826
174,13734453_1672289223093283_1348557658_n.jpg,olympicmuseum,0.14285714285714285,87,609,0.9007670182166826
175,42820950_323129255163881_6813961293204708382_n.jpg,espacearlaud,0.14285714285714285,36,252,0.9007670182166826
176,21296887_294559470950070_9182803158756229120_n.jpg,olympicmuseum,0.14285714285714285,64,448,0.9007670182166826
177,26871918_246299845908592_6118130576135290880_n.jpg,olympicmuseum,0.14224137931034486,33,232,0.8968844017588523
178,42082097_267574957424530_6875661149997311630_n.jpg,olympicmuseum,0.14224137931034486,33,232,0.8968844017588523
179,20987047_132231887392229_8458777839947218944_n.jpg,olympicmuseum,0.14220183486238533,31,218,0.8966350594175236
180,38800024_293599611221229_8718821020045148160_n.jpg,olympicmuseum,0.14213197969543148,28,197,0.8961945968044153
181,29738295_220050205217258_6560181447896858624_n.jpg,olympicmuseum,0.14213197969543148,28,197,0.8961945968044153
182,20393684_159623547932359_7563650387094274048_n.jpg,olympicmuseum,0.14213197969543148,28,197,0.8961945968044153
183,22710798_402790400135389_8512628105544728576_n.jpg,mcbalausanne,0.1419939577039275,47,331,0.8953243172002677
184,13702933_1083199258441267_1895425770_n.jpg,olympicmuseum,0.14184397163120568,20,141,0.8943785996477701
185,38081741_293293574556716_3847646761359245312_n.jpg,olympicmuseum,0.14166949440108584,835,5894,0.8932784563075178
186,14597414_1259524124107558_8123567861676376064_n.jpg,olympicmuseum,0.14166666666666666,17,120,0.8932606263982102
187,14032853_1489504494408886_863978_n.jpg,olympicmuseum,0.1416490486257928,67,473,0.8931495381471969
188,13249926_1704946279760997_337074882_n.jpg,hermitage_lausanne,0.1416184971098266,49,346,0.8929568995616248
189,20968690_200495350485936_5260031359191089152_n.jpg,olympicmuseum,0.14156626506024098,47,332,0.8926275572087007
190,13118189_1005615979494224_474906530_n.jpg,olympicmuseum,0.14150943396226415,30,212,0.8922692161580347
191,36883157_297537664124612_554527101647060992_n.jpg,olympicmuseum,0.14150943396226415,15,106,0.8922692161580347
192,36971586_1581893098581219_8552786427719450624_n.jpg,olympicmuseum,0.14150943396226415,15,106,0.8922692161580347
193,14474301_331235260563061_2516407234053799936_n.jpg,olympicmuseum,0.1413919413919414,193,1365,0.8915283821324089
194,40409342_902478783283376_8883192954970584473_n.jpg,olympicmuseum,0.14136125654450266,54,382,0.8913349028426862
195,10261199_318559164962684_1771003887_n.jpg,elyseemusee,0.14109347442680775,80,567,0.8896464377448717
196,19932432_484577661877270_6133055591783858176_n.jpg,olympicmuseum,0.14103923647932132,133,943,0.8893044474652508
197,35155925_235710217037364_6278180664109957120_n.jpg,cablausanne,0.14102564102564102,209,1482,0.8892187231113405
198,10986126_1555213831402009_1732250370_n.jpg,olympicmuseum,0.1404494382022472,50,356,0.8855855516175252
199,21227018_120269205372755_4730714985427107840_n.jpg,olympicmuseum,0.1402116402116402,53,378,0.8840861475089662
200,32343621_235411133893407_2135735795753943040_n.jpg,olympicmuseum,0.14018691588785046,30,214,0.8839302515210437
201,18011359_118274558729361_8361987419037237248_n.jpg,olympicmuseum,0.14018691588785046,15,107,0.8839302515210437
202,13731390_922636497847341_523372163_n.jpg,olympicmuseum,0.14018691588785046,60,428,0.8839302515210437
203,21690437_1586950304660264_3608805382375342080_n.jpg,espacearlaud,0.14018691588785046,45,321,0.8839302515210437
204,19933052_100273643966805_7582014799668576256_n.jpg,olympicmuseum,0.14009661835748793,29,207,0.8833608922608048
205,18889034_1449786221747880_6240430452788690944_n.jpg,espacearlaud,0.14007782101167315,36,257,0.883242368056825
206,22582555_513483672352855_5791179966003544064_n.jpg,olympicmuseum,0.14004914004914004,57,407,0.8830615240011213
207,28751562_573564269668124_271636254607540224_n.jpg,olympicmuseum,0.14,21,150,0.8827516778523491
208,37771016_304423433629667_3349061548613042176_n.jpg,olympicmuseum,0.14,21,150,0.8827516778523491
209,12301381_1659675307651774_1902810505_n.jpg,olympicmuseum,0.13999088007295946,1842,13158,0.8826941733459424
210,44179204_246697056010949_2864826685802039078_n.jpg,olympicmuseum,0.13989637305699482,27,193,0.8820982717251452
211,24253870_298112584042272_148889963348361216_n.jpg,olympicmuseum,0.1396103896103896,43,308,0.8802950405299398
212,37372737_300765813999378_2940417078508650496_n.jpg,olympicmuseum,0.13953488372093026,6,43,0.8798189480255971
213,38206192_264569790993568_1210811350155001856_n.jpg,hermitage_lausanne,0.13942307692307693,29,208,0.8791139648941663
214,35575979_258588141385393_3169654223423930368_n.jpg,hermitage_lausanne,0.1393939393939394,23,165,0.8789302420174904
215,27579732_191227961467777_334475616172638208_n.jpg,olympicmuseum,0.13934426229508196,17,122,0.87861700957201
216,19534143_229082954268690_6982641848539938816_n.jpg,olympicmuseum,0.13915857605177995,43,309,0.877446189266089
217,30884487_633980870281839_3316602951748812800_n.jpg,olympicmuseum,0.13914964108227498,504,3622,0.877389850985217
218,32701500_207114306569410_4940589322555359232_n.jpg,olympicmuseum,0.1391304347826087,48,345,0.8772687481762474
219,12224548_932897940123147_2056773830_n.jpg,olympicmuseum,0.1390532544378698,47,338,0.8767820976132797
220,14156492_1071682229547081_497199963_n.jpg,olympicmuseum,0.13901345291479822,31,223,0.876531134318476
221,40400022_679439619096468_19217439978646604_n.jpg,espacearlaud,0.1388888888888889,35,252,0.8757457121551082
222,38081348_222107478493791_4453129720078270464_n.jpg,olympicmuseum,0.1388888888888889,260,1872,0.8757457121551082
223,16123799_368891813488742_9073413683211665408_n.jpg,olympicmuseum,0.1388888888888889,65,468,0.8757457121551082
224,39261459_304073263701535_826761054636065331_n.jpg,olympicmuseum,0.1388888888888889,40,288,0.8757457121551082
225,22710203_301174233699684_1232785777230872576_n.jpg,olympicmuseum,0.13870967741935486,43,310,0.8746157176878113
226,32693226_1975025152811128_9120775803708112896_n.jpg,olympicmuseum,0.13855421686746988,23,166,0.8736354815234091
227,1172732_954215844673840_1733947951_n.jpg,olympicmuseum,0.13846153846153847,18,130,0.8730511099638617
228,23966932_151290302166787_5300920749224099840_n.jpg,mcbalausanne,0.13836477987421386,22,159,0.872441011354523
229,38826834_437070383365485_2509117819853996032_n.jpg,olympicmuseum,0.13832599118942732,157,1135,0.8721964343789729
230,19424610_1046997022100709_3966253395634814976_n.jpg,olympicmuseum,0.1382488479262673,30,217,0.8717100176290478
231,20687280_1909057002640180_5236126464574750720_n.jpg,olympicmuseum,0.1382488479262673,30,217,0.8717100176290478
232,40322308_949638091888058_7525778666853236736_n.jpg,olympicmuseum,0.13821138211382114,17,123,0.8714737818519125
233,38240453_439142913262033_8985615545135005696_n.jpg,olympicmuseum,0.13812154696132595,50,362,0.8709073380548036
234,15337302_355293754845307_9213867514746896384_n.jpg,olympicmuseum,0.13812154696132595,25,181,0.8709073380548036
235,15535091_231213540636910_6208367774599741440_n.jpg,olympicmuseum,0.1381074168797954,54,391,0.8708182426749516
236,25006758_148052115960606_2179629094503710720_n.jpg,olympicmuseum,0.13805970149253732,37,268,0.8705173795452269
237,36160993_409236436264511_7382346614800646144_n.jpg,hermitage_lausanne,0.13797634691195795,105,761,0.8699917981462046
238,15876016_377113545976960_6335971201424293888_n.jpg,olympicmuseum,0.13793103448275862,24,174,0.8697060865540384
239,43341535_246691212670804_302268973455356712_n.jpg,mudaclausanne,0.137875101378751,170,1233,0.8693534076868226
240,32121565_583819185330913_9071685813573517312_n.jpg,elyseemusee,0.1377551020408163,27,196,0.8685967675660867
241,36850001_237174206903301_3837040958097063936_n.jpg,olympicmuseum,0.13746630727762804,51,371,0.8667758099820909
242,15046955_222492324839514_2427225949004103680_n.jpg,olympicmuseum,0.13742690058479531,47,342,0.8665273362376859
243,21569397_1949676101982605_7467703304487698432_n.jpg,olympicmuseum,0.13734567901234568,89,648,0.8660152042422736
244,27890680_188538528579763_3879085814591782912_n.jpg,olympicmuseum,0.13725490196078433,49,357,0.8654428214238716
245,22430244_1917632011811190_886126854962937856_n.jpg,olympicmuseum,0.13725490196078433,7,51,0.8654428214238716
246,34092256_177723889564334_3652323992473174016_n.jpg,olympicmuseum,0.13725490196078433,28,204,0.8654428214238716
247,22426745_741688222700437_7611625154610724864_n.jpg,mcbalausanne,0.13709677419354838,51,372,0.864445767482139
248,23498985_688839634642856_1509454281810378752_n.jpg,olympicmuseum,0.136986301369863,10,73,0.8637491955502435
249,27573430_557672351267247_1046813066248847360_n.jpg,olympicmuseum,0.136986301369863,40,292,0.8637491955502435
