filename	id	dimensions.height	dimensions.width	display_url	edge_liked_by.count	edge_media_preview_like.count	edge_media_to_caption.edges	edge_media_to_comment.count	insta_id	owner.id	shortcode	tags	taken_at_timestamp	urls	id_jpg	most_freq_pixel	dominant_colour	num_unique_pixels	brightness
32793627_1711535922257433_1889850404116627456_n.jpg	343	1080	1080	https://scontent-frt3-1.cdninstagram.com/vp/91280854ccff02c6f2d3219c6c6a5faa/5C7E67C3/t51.2885-15/e35/32793627_1711535922257433_1889850404116627456_n.jpg	67	67	"[{node={text=Deux artlovers en visite de chantier Plateforme 10...
@tiffanytauxe 
@mcbalausanne @mudaclausanne @elyseemusee @street_photo_club @streetart_official @streetmagazines

#stickers #streetart #graphicdesign #instagood #iloveswissmuseums #art #culture #artlovers #plateforme10 #mcba #mudaclausanne #elyseemusee #igerslausanne #igerssuisse #lausanne #suisse #mylausanne #photooftheday}}]"	3	1792798358496523125	18978498	BjhTJvAFrN1	[mylausanne, stickers, culture, mudaclausanne, photooftheday, instagood, streetart, plateforme10, lausanne, artlovers, igerssuisse, iloveswissmuseums, graphicdesign, suisse, igerslausanne, art, mcba, elyseemusee]	1527938240	[https://scontent-frt3-1.cdninstagram.com/vp/91280854ccff02c6f2d3219c6c6a5faa/5C7E67C3/t51.2885-15/e35/32793627_1711535922257433_1889850404116627456_n.jpg]	343.jpg	(11519, (255, 255, 255))	(251, 253, 253)	16123	177.539413533
928628_332338840310128_662893808_n.jpg	249	612	612	https://scontent-frt3-1.cdninstagram.com/vp/8537c8fbd2ee29563105da80862932d7/5C63A790/t51.2885-15/e15/928628_332338840310128_662893808_n.jpg	26	26	[{node={text=Office drawer, West Virginia. A moon rock was discovered in the home of retired dentist, Robert Conner, 2014. From the series 'Cheating The Moon', nominated for the Prix Elysée at the Musée de l'Elysée, Lausanne, until 3rd May 2015. #bpfir #annabelelgar #prixelysee #elyseemusee @elyseemusee}}]	0	943297743867532723	1262267484	0XREzcptWz	[annabelelgar, bpfir, elyseemusee, prixelysee]	1426669875	[https://scontent-frt3-1.cdninstagram.com/vp/8537c8fbd2ee29563105da80862932d7/5C63A790/t51.2885-15/e15/928628_332338840310128_662893808_n.jpg]	249.jpg	(458, (200, 200, 198))	(191, 189, 184)	18568	150.260336099
11024400_806796486080966_2005042641_n.jpg	54	640	640	https://scontent-frt3-1.cdninstagram.com/vp/2cfd335f257b09d2fcfd1aa1bad5c912/5C6A259D/t51.2885-15/e15/11024400_806796486080966_2005042641_n.jpg	4	4	[{node={text=Landmark event at the #ElyseeLausanne with Matthieu Gafsou, Mathieu Bernard-Reymond and Scott Conarroe #elyseemusee}}]	0	933511127348942264	1020132	z0f2yjghW4	[ElyseeLausanne, elyseemusee]	1425503219	[https://scontent-frt3-1.cdninstagram.com/vp/2cfd335f257b09d2fcfd1aa1bad5c912/5C6A259D/t51.2885-15/e15/11024400_806796486080966_2005042641_n.jpg]	54.jpg	(849, (240, 242, 229))	(38, 30, 69)	10823	106.567705072
16229154_1275216965897625_8027967941276336128_n.jpg	120	810	1080	https://scontent-frt3-1.cdninstagram.com/vp/681b61b5f0bae68107eccd96142b6ec6/5C65CB4C/t51.2885-15/e35/16229154_1275216965897625_8027967941276336128_n.jpg	22	22	"[{node={text=2 photographies de la série ""Day after day"" au Musée de l'Elysée, #swissphotographer #elyseemusee #cervin #montagne}}]"	0	1434858452732006695	477845655	BPppCkaDtEn	[montagne, swissphotographer, elyseemusee, cervin]	1485268478	[https://scontent-frt3-1.cdninstagram.com/vp/681b61b5f0bae68107eccd96142b6ec6/5C65CB4C/t51.2885-15/e35/16229154_1275216965897625_8027967941276336128_n.jpg]	120.jpg	(173, (15, 14, 10))	(18, 17, 13)	9336	96.4665238913
16229154_1275216965897625_8027967941276336128_n.jpg	120	810	1080	https://scontent-frt3-1.cdninstagram.com/vp/681b61b5f0bae68107eccd96142b6ec6/5C65CB4C/t51.2885-15/e35/16229154_1275216965897625_8027967941276336128_n.jpg	22	22	"[{node={text=2 photographies de la série ""Day after day"" au Musée de l'Elysée, #swissphotographer #elyseemusee #cervin #montagne}}]"	0	1434858452732006695	477845655	BPppCkaDtEn	[montagne, swissphotographer, elyseemusee, cervin]	1485268478	[https://scontent-frt3-1.cdninstagram.com/vp/681b61b5f0bae68107eccd96142b6ec6/5C65CB4C/t51.2885-15/e35/16229154_1275216965897625_8027967941276336128_n.jpg]	120.jpg	(173, (15, 14, 10))	(18, 17, 13)	9336	96.4665238913
34114965_1958919477751938_6573697001307766784_n.jpg	334	1080	1080	https://scontent-frt3-1.cdninstagram.com/vp/01fcf9da5005000f9952a2c5f479aa0c/5C4DB1A7/t51.2885-15/fr/e15/s1080x1080/34114965_1958919477751938_6573697001307766784_n.jpg	60	60	"[{node={text=Jacques Henri Lartigue - La vie en couleurs @elyseemusee .
.
.
#expophoto #lartigue #elyseemusee #iloveswissmuseums #museumspass #smpambassador #swissmuseum #museumspassambassador2018 @museumspass
#ilovemuseums #museumlover #photo #photos #pic #pics #picture #photographer #pictures #snapshot #art #beautiful #instagood #picoftheday #photooftheday #color #all_shots #exposure #composition #focus}}]"	2	1800918350148077535	578985	Bj-JbKiDwff	[museumspassambassador2018, pic, beautiful, picoftheday, photos, composition, photooftheday, lartigue, museumlover, picture, pics, elyseemusee, expophoto, instagood, photo, all_shots, smpambassador, color, exposure, iloveswissmuseums, photographer, snapshot, museumspass, pictures, ilovemuseums, swissmuseum, art, focus]	1528906218	[https://scontent-frt3-1.cdninstagram.com/vp/01fcf9da5005000f9952a2c5f479aa0c/5C4DB1A7/t51.2885-15/fr/e15/s1080x1080/34114965_1958919477751938_6573697001307766784_n.jpg]	334.jpg	(12008, (255, 255, 255))	(255, 254, 254)	6609	205.87477829
11326494_429407630553908_700920806_n.jpg	278	640	640	https://scontent-frt3-1.cdninstagram.com/vp/7f446fc7671c7604d088c251163950b7/5C66C538/t51.2885-15/e15/11326494_429407630553908_700920806_n.jpg	6	6	"[{node={text=The reGeneration3 book looks perdy amongst numbers 1 & 2! Get yours online through Thames & Hudson!
#elyseemusee #reGeneration3}}]"	0	994405873888599293	1438383142	3M1t-rsRz9	[reGeneration3, elyseemusee]	1432762439	[https://scontent-frt3-1.cdninstagram.com/vp/7f446fc7671c7604d088c251163950b7/5C66C538/t51.2885-15/e15/11326494_429407630553908_700920806_n.jpg]	278.jpg	(81, (211, 195, 180))	(196, 181, 168)	18080	149.962554181
13388652_1755773014645559_629757972_n.jpg	81	1080	1080	https://scontent-frt3-1.cdninstagram.com/vp/0826bf864591bb985e2ae4b531a1349e/5C87831A/t51.2885-15/e35/13388652_1755773014645559_629757972_n.jpg	34	34	"[{node={text=Getting ready for installation of my show at @elyseemusee @la_nuitdesmusees 😀
SAVE THE DATE June 25, 2016

#nuitdesimages #lausanne #elyseemusee #prepare #installation #excited #loveit #lookingforward #flowers #portraits #insects #muchmore #brigittelustenberger #contemporaryphotography #fineart #fotografie #photography #lufo}}]"	2	1269366015104755906	2086909457	BGdsapURajC	[lausanne, prepare, insects, lufo, portraits, contemporaryphotography, loveit, fineart, muchmore, fotografie, installation, nuitdesimages, lookingforward, flowers, brigittelustenberger, excited, elyseemusee, photography]	1465540242	[https://scontent-frt3-1.cdninstagram.com/vp/0826bf864591bb985e2ae4b531a1349e/5C87831A/t51.2885-15/e35/13388652_1755773014645559_629757972_n.jpg]	81.jpg	(378, (199, 191, 172))	(199, 189, 165)	10961	155.446950622
23279852_292722867902052_84952872566915072_n.jpg	76	1080	1080	https://scontent-frt3-1.cdninstagram.com/vp/bebc23a6bc4a0152ac074c6cbb54c251/5C7D5F9C/t51.2885-15/e35/23279852_292722867902052_84952872566915072_n.jpg	103	103	"[{node={text=Bircher, Granola, chia pudding, tartines, banana bread, tartes salées et muffins! Le brunch comme à la maison d’Al Sacco. 
#plateforme10 #elyseemusee #brunch #alsacco #delivery #yummy}}]"	1	1640639578753537100	3607340485	BbEuQEgDRRM	[brunch, plateforme10, alsacco, delivery, elyseemusee, yummy]	1509799500	[https://scontent-frt3-1.cdninstagram.com/vp/bebc23a6bc4a0152ac074c6cbb54c251/5C7D5F9C/t51.2885-15/e35/23279852_292722867902052_84952872566915072_n.jpg, https://scontent-frt3-1.cdninstagram.com/vp/12fbf28bf7e75d280a1550ad8dd24184/5C70023A/t51.2885-15/e35/23164078_1560701530683687_8975152107153784832_n.jpg, https://scontent-frt3-1.cdninstagram.com/vp/c352cc850bd0b8c7121e65210b52da4f/5C7FDB50/t51.2885-15/e35/23164214_307655253049465_2684775067363049472_n.jpg, https://scontent-frt3-1.cdninstagram.com/vp/a530d0361b4166cac2d22a8f8edaa32f/5C696A52/t51.2885-15/e35/23280031_1806736792951393_2627029790414077952_n.jpg]	76.jpg	(173, (208, 207, 186))	(202, 197, 177)	26577	140.153388826
11378549_1461139400865096_321852202_n.jpg	303	640	640	https://scontent-frt3-1.cdninstagram.com/vp/62bd5118d1e1482ec841d70be664c01c/5C4EB794/t51.2885-15/e15/11378549_1461139400865096_321852202_n.jpg	14	14	"[{node={text=#objectifgare : exposition ""Tediousphilia"" de la photographe espagnole Laia Abril www.laiaabril.com à découvrir jusqu'au dimanche 14 juin compris. Un travail explorant une nouvelle manière de voir le pornographique, par la privatisation et la marchandisation directe de l’acte sexuel visuel. Abril prend comme sujet des couples qui attendent, sur le web, des clients qui paient pour les voir réaliser un acte sexuel selon leurs désirs et fantasmes.

Proposition du #elyseemusee

Espace d’exposition à l’arrière du Cinéma Moderne
Avenue William-Fraisse 2

#photographie #film #elyseemusee #expoànepasrater #lieumythique

Image : Laia Abril}}]"	0	1005225671070421936	1674679195	3zR2wDQZOw	[lieumythique, objectifgare, expoànepasrater, film, photographie, elyseemusee]	1434052259	[https://scontent-frt3-1.cdninstagram.com/vp/62bd5118d1e1482ec841d70be664c01c/5C4EB794/t51.2885-15/e15/11378549_1461139400865096_321852202_n.jpg]	303.jpg	(88, (0, 2, 0))	(8, 33, 23)	29227	104.706722534
33459245_599296003776899_4900520443074576384_n.jpg	281	735	1080	https://scontent-frt3-1.cdninstagram.com/vp/4f0b6e8ee77e471bc3ea1f3b84924007/5C860066/t51.2885-15/e35/33459245_599296003776899_4900520443074576384_n.jpg	320	320	"[{node={text=A new exhibition of #RenéBurri @rencontresarles , curated by Clotilde @blancburri and Sam Stourdzé, seeks to contextualize and draw attention to Rene Burri’s consistent use of pyramid motifs in his photographic work.

On his first trip to Egypt in 1958, René Burri discovered the pyramid of Saqqara. Burri grew up among the alpine mountains of Switzerland, so he was instinctively drawn to these prodigious ancient constructions from the hand of man. He saw them as mountains in the desert, but without the snow.

Next to the age-old symbols of Egypt, the Pyramids and the camel, the Ramses car has made its appearance on the modern Egyptian scene. 
Ramses car. Egypt. 1962. © Rene Burri | Magnum Photos courtesy @elyseemuse

#Lesrencontresdarles #ReneBurri #Magnumphotos #Elyseemusee #FondationReneBurri}}]"	6	1799458298614028271	7034379464	Bj49cnlBJfv	[Lesrencontresdarles, ReneBurri, Elyseemusee, RenéBurri, Magnumphotos, FondationReneBurri]	1528732167	[https://scontent-frt3-1.cdninstagram.com/vp/4f0b6e8ee77e471bc3ea1f3b84924007/5C860066/t51.2885-15/e35/33459245_599296003776899_4900520443074576384_n.jpg]	281.jpg	(311, (168, 167, 163))	(173, 172, 168)	1629	144.571700196
12826219_225172631168407_1874668422_n.jpg	363	1349	1080	https://scontent-frt3-1.cdninstagram.com/vp/b2e3ebb85d9dc92f97793834475b05e2/5C818292/t51.2885-15/e35/12826219_225172631168407_1874668422_n.jpg	13	13	"[{node={text=Exposition extraordinaire à l'Elysée Lausanne : hommage à Werner Bischof jusqu'au 1er mai 2016 www.elysee.ch

#bischof100 #elyseemusee
#iloveart #sunnysunday
#happy #hsp #hss #hochsensibel #hochsensitiv #highlysensitiveperson #highlysensitive #womenscoach}}]"	1	1205059828389924844	220934498	BC5O4d8Rk_s	[hsp, iloveart, happy, sunnysunday, womenscoach, highlysensitive, hochsensitiv, hochsensibel, hss, highlysensitiveperson, bischof100, elyseemusee]	1457874347	[https://scontent-frt3-1.cdninstagram.com/vp/b2e3ebb85d9dc92f97793834475b05e2/5C818292/t51.2885-15/e35/12826219_225172631168407_1874668422_n.jpg]	363.jpg	(60, (20, 18, 21))	(126, 116, 106)	9180	110.288836633
27574234_1622707324509690_705892744274378752_n.jpg	57	810	1080	https://scontent-frt3-1.cdninstagram.com/vp/1da9ba24896c03601b676d116e6dbd59/5C6D6433/t51.2885-15/fr/e15/s1080x1080/27574234_1622707324509690_705892744274378752_n.jpg	8	8	[{node={text=Edward Weston, Cabbage Leaf, 1931 #elyseemusee}}]	0	1713873605899851908	7069957059	BfI5vbNlBiE	[elyseemusee]	1518529676	[https://scontent-frt3-1.cdninstagram.com/vp/1da9ba24896c03601b676d116e6dbd59/5C6D6433/t51.2885-15/fr/e15/s1080x1080/27574234_1622707324509690_705892744274378752_n.jpg]	57.jpg	(324, (197, 185, 171))	(105, 27, 40)	8222	138.074232026
10254336_517921221652957_229298885_n.jpg	37	640	640	https://scontent-frt3-1.cdninstagram.com/vp/a29c3ea6cd96d6d4b7d2bc9464493bf9/5C6D0523/t51.2885-15/e15/10254336_517921221652957_229298885_n.jpg	7	7	"[{node={text=Expo du Photographe américain Philippe Halsman célébrée pour ses portraits de célébrités et sa collaboration avec Salvador Dali. Photo avant saut.  #jumpelysee
#lifemagazine
#philippehalsman
#tweetmuseum
#elyseemusee #follow #igerlausanne #instalike #switzerland #reporter}}]"	1	712080078281703928	17191855	nh0Q71nQH4	[switzerland, tweetmuseum, igerlausanne, reporter, lifemagazine, philippehalsman, follow, jumpelysee, instalike, elyseemusee]	1399106581	[https://scontent-frt3-1.cdninstagram.com/vp/a29c3ea6cd96d6d4b7d2bc9464493bf9/5C6D0523/t51.2885-15/e15/10254336_517921221652957_229298885_n.jpg]	37.jpg	(65, (169, 166, 151))	(178, 174, 163)	16619	147.975949147
11419057_648312995304361_1590008505_n.jpg	78	640	640	https://scontent-frt3-1.cdninstagram.com/vp/219fca08e0e1e0ce06134d246e57ddaa/5C88499E/t51.2885-15/e15/11419057_648312995304361_1590008505_n.jpg	19	19	[{node={text=At the #nuitdesimages #museeelysee #elysee #musee #images #lausanne #ouchy #switzerland #suisse #lacleman #lakegeneva #photography #museedimages #igerssuisse #igerslausanne #canyouseethecreepymoon? #night  #nuitdesimages #IGersLausanne_NDI2015 #IGersLausanne #elyseemusee}}]	0	1016853533538329277	240202503	4clua3JyK9	[switzerland, musee, lacleman, museeelysee, lausanne, photography, elysee, museedimages, IGersLausanne_NDI2015, igerssuisse, IGersLausanne, nuitdesimages, suisse, night, igerslausanne, canyouseethecreepymoon, elyseemusee, lakegeneva, images, ouchy]	1435438409	[https://scontent-frt3-1.cdninstagram.com/vp/219fca08e0e1e0ce06134d246e57ddaa/5C88499E/t51.2885-15/e15/11419057_648312995304361_1590008505_n.jpg]	78.jpg	(378, (0, 0, 30))	(25, 33, 73)	8182	30.2748354754
27580453_968589313299080_90150096527687680_n.jpg	222	1350	1080	https://scontent-frt3-1.cdninstagram.com/vp/dedee9f03ce138fd2e6bdde1cdafd070/5C4E926E/t51.2885-15/fr/e15/p1080x1080/27580453_968589313299080_90150096527687680_n.jpg	19	19	[{node={text=La beauté des lignes par Sugimoto #elyseemusee}}]	1	1716827984953687084	4162077800	BfTZfTHnTws	[elyseemusee]	1518881866	[https://scontent-frt3-1.cdninstagram.com/vp/dedee9f03ce138fd2e6bdde1cdafd070/5C4E926E/t51.2885-15/fr/e15/p1080x1080/27580453_968589313299080_90150096527687680_n.jpg]	222.jpg	(205, (160, 143, 115))	(159, 141, 116)	6014	156.668395005
11377671_445590082277619_2002701684_n.jpg	244	640	640	https://scontent-frt3-1.cdninstagram.com/vp/9e35f43cd9a48685598bca9a4d800860/5C52A828/t51.2885-15/e15/11377671_445590082277619_2002701684_n.jpg	124	124	[{node={text=Musée de l'Elysée s'embrase ! #IGersLausanne_NDI2015 #elyseemusee  #IGersLausanne}}]	0	1016860813929652294	586429775	4cnYXQSqBG	[IGersLausanne_NDI2015, elyseemusee, IGersLausanne]	1435439276	[https://scontent-frt3-1.cdninstagram.com/vp/9e35f43cd9a48685598bca9a4d800860/5C52A828/t51.2885-15/e15/11377671_445590082277619_2002701684_n.jpg]	244.jpg	(1889, (2, 2, 12))	(4, 4, 13)	18587	43.1231778586
11372433_840948485994480_1873671934_n.jpg	64	640	640	https://scontent-frt3-1.cdninstagram.com/vp/fde1967f31536d59109d4afe5e8ba02f/5C813235/t51.2885-15/e15/11372433_840948485994480_1873671934_n.jpg	2	2	[{node={text=Akkar by Constance & Philippine Proux #reGeneration3  #elyseemusee}}]	0	1016633666378340775	1557143013	4bzu7nLxmn	[reGeneration3, elyseemusee]	1435412198	[https://scontent-frt3-1.cdninstagram.com/vp/fde1967f31536d59109d4afe5e8ba02f/5C813235/t51.2885-15/e15/11372433_840948485994480_1873671934_n.jpg]	64.jpg	(202, (248, 231, 205))	(211, 183, 160)	20023	149.418350176
13166808_613885845444125_445752179_n.jpg	104	720	1080	https://scontent-frt3-1.cdninstagram.com/vp/064d79ea27ffb8aead5a393c03b4c09c/5C837978/t51.2885-15/e35/13166808_613885845444125_445752179_n.jpg	96	96	"[{node={text=Soucoupes volantes ? Non, juste l'éclairage de la cafétéria du Musée de l'Elysée  @elyseemusee #photography #museum #elyseemusee #lightning #ufo #ufos
 #lausanne #mylausanne #igerslausanne #bnw #bnw_switzerland  #awsomebnw #bw_awards #bnw_diamonds #bnw_demand #graphic_arts_bnw #bw_awards #bnw_europe  #dxopticspro  #commcam  #phototerminal #switzerland  #Olympus #olympusomd #dpreview}}]"	7	1252310405143635867	37031832	BFhGa2vHKeb	[bnw_switzerland, bnw_diamonds, Olympus, dpreview, igerslausanne, mylausanne, dxopticspro, bnw_europe, bw_awards, elyseemusee, photography, lightning, bnw, switzerland, commcam, museum, lausanne, graphic_arts_bnw, awsomebnw, phototerminal, olympusomd, ufos, bnw_demand, ufo]	1463507055	[https://scontent-frt3-1.cdninstagram.com/vp/064d79ea27ffb8aead5a393c03b4c09c/5C837978/t51.2885-15/e35/13166808_613885845444125_445752179_n.jpg]	104.jpg	(4699, (6, 6, 6))	(8, 8, 8)	2161	43.0041735723
10895274_430614347104019_456811061_n.jpg	312	640	640	https://scontent-frt3-1.cdninstagram.com/vp/d4b6aa9fc1b739dce573d73fcb6603f4/5C4E4CD6/t51.2885-15/e15/10895274_430614347104019_456811061_n.jpg	2	2	[{node={text=Nominees photo session #Prixelysee #elyseemusee  #ElyseeLausanne}}]	0	909189148517209607	1020132	yeFranAhYH	[Prixelysee, ElyseeLausanne, elyseemusee]	1422603814	[https://scontent-frt3-1.cdninstagram.com/vp/d4b6aa9fc1b739dce573d73fcb6603f4/5C4E4CD6/t51.2885-15/e15/10895274_430614347104019_456811061_n.jpg]	312.jpg	(505, (1, 2, 32))	(2, 8, 46)	17004	60.667437974
11357874_1595230884059865_1335827530_n.jpg	111	640	640	https://scontent-frt3-1.cdninstagram.com/vp/d4d9e8450b6160f83d28aa74acbca57d/5C649962/t51.2885-15/e15/11357874_1595230884059865_1335827530_n.jpg	2	2	[{node={text=Si vous passez à Lausanne l'expo #PhilippeHalsman vaut le détour #elyseemusee}}]	0	670840730354759900	4657605	lPThcJqLjc	[elyseemusee, PhilippeHalsman]	1394190468	[https://scontent-frt3-1.cdninstagram.com/vp/d4d9e8450b6160f83d28aa74acbca57d/5C649962/t51.2885-15/e15/11357874_1595230884059865_1335827530_n.jpg]	111.jpg	(193, (252, 93, 54))	(251, 95, 56)	19706	116.776130011
12599021_837157949740835_1276709853_n.jpg	274	1349	1080	https://scontent-frt3-1.cdninstagram.com/vp/b8eadf4e3698cfb70308ecd9f70323b9/5C88640F/t51.2885-15/e35/12599021_837157949740835_1276709853_n.jpg	34	34	"[{node={text=Enfin j'ai rencontré #jr #jrartist 
Merci 
#Ellis et #lesbosquets sont de très bons et beaux films 😉 ###
#Contemporaryart #cinema #art #lausanne #elyseemusee}}]"	2	1182169439609068834	1953938622	BBn6NeIOJ0i	[jrartist, lausanne, jr, lesbosquets, Ellis, art, cinema, elyseemusee, Contemporaryart]	1455145600	[https://scontent-frt3-1.cdninstagram.com/vp/b8eadf4e3698cfb70308ecd9f70323b9/5C88640F/t51.2885-15/e35/12599021_837157949740835_1276709853_n.jpg]	274.jpg	(193, (36, 37, 39))	(20, 16, 15)	14411	63.1904817094
924184_1442191816003681_1947534331_n.jpg	105	640	640	https://scontent-frt3-1.cdninstagram.com/vp/be20dbd962f29c5028816c4f8b047dc7/5C517522/t51.2885-15/e15/924184_1442191816003681_1947534331_n.jpg	1	1	[{node={text=@choucling #elyseemusee}}]	0	604993225308116758	1020132	hlXiIOAhcW	[elyseemusee]	1386340834	[https://scontent-frt3-1.cdninstagram.com/vp/be20dbd962f29c5028816c4f8b047dc7/5C517522/t51.2885-15/e15/924184_1442191816003681_1947534331_n.jpg]	105.jpg	(1415, (0, 0, 0))	(242, 235, 206)	15351	125.845288104
13643619_1040273509412863_1527501914_n.jpg	337	641	640	https://scontent-frt3-1.cdninstagram.com/vp/4dbe4d6839aaf0a10db2c1a79b60ffee/5C823537/t51.2885-15/e35/13643619_1040273509412863_1527501914_n.jpg	30	30	[{node={text=La photographie est l'art de jouer avec la lumière. 📷@louis_sr_ #elyseemusee #lausanne #lights #colours #forms #textures #vsco}}]	0	1318311218716611987	682960693	BJLlRGXBBWT	[forms, lausanne, colours, vsco, textures, elyseemusee, lights]	1471374965	[https://scontent-frt3-1.cdninstagram.com/vp/4dbe4d6839aaf0a10db2c1a79b60ffee/5C823537/t51.2885-15/e35/13643619_1040273509412863_1527501914_n.jpg]	337.jpg	(73, (190, 33, 50))	(171, 35, 47)	23261	110.150195243
24327307_141476733177517_1677276327855521792_n.jpg	293	1350	1080	https://scontent-frt3-1.cdninstagram.com/vp/ce3995b74547915b966b67d17ee5102f/5C4F42EE/t51.2885-15/e35/24327307_141476733177517_1677276327855521792_n.jpg	58	58	"[{node={text=Gus Van Sant/Icônes. 
Musée de l’Elysée, Lausanne.
#GusVanSant #gusvansant #homoerotic #myownprivateidaho #restless #harveymilk #elephant #keanureeves #riverphoenix #jamesfranco #seanpenn #williamsburroughs #photography #suisse #swizerland #lausanne #elyseemusee #weekendsuisse}}]"	3	1662932798385110152	1711634371	BcT7JHNFzyI	[weekendsuisse, restless, lausanne, homoerotic, swizerland, riverphoenix, seanpenn, gusvansant, keanureeves, GusVanSant, harveymilk, williamsburroughs, elephant, suisse, myownprivateidaho, jamesfranco, elyseemusee, photography]	1512457059	[https://scontent-frt3-1.cdninstagram.com/vp/ce3995b74547915b966b67d17ee5102f/5C4F42EE/t51.2885-15/e35/24327307_141476733177517_1677276327855521792_n.jpg, https://scontent-frt3-1.cdninstagram.com/vp/6748aa8a1feebda850bb6f93682362f1/5BD722D7/t50.2886-16/24491298_308138566368145_7533563909257560064_n.mp4, https://scontent-frt3-1.cdninstagram.com/vp/968e93b2563090c6c49fc5bffaa04182/5C7C6CE0/t51.2885-15/e35/24331573_1174719272672726_2214707462504710144_n.jpg, https://scontent-frt3-1.cdninstagram.com/vp/5dc6974122b0ea526185c513d5c17def/5C5228A1/t51.2885-15/e35/24332247_1755824111094701_1105049197830209536_n.jpg, https://scontent-frt3-1.cdninstagram.com/vp/417bbb10c01a90fbf5838cc1648b65fe/5C7F792B/t51.2885-15/e35/24332425_396254837497401_7543101051642052608_n.jpg, https://scontent-frt3-1.cdninstagram.com/vp/3b76cb2fb9dec6f280d9e686b9f48a0d/5C640ADF/t51.2885-15/e35/24838262_1937526459846738_1234176251418116096_n.jpg, https://scontent-frt3-1.cdninstagram.com/vp/e7a43fad9617c9a35306ae10ed92de40/5C7DF852/t51.2885-15/e35/24327813_1456086374440581_767380256293126144_n.jpg, https://scontent-frt3-1.cdninstagram.com/vp/8b9427fd4ab74f4328bd31e508014037/5C83CF3F/t51.2885-15/e35/24177354_159792221419838_5137062567151140864_n.jpg]	293.jpg	(171, (226, 215, 197))	(123, 99, 78)	7416	155.523917401
19624731_189322491601570_1472403862395551744_n.jpg	373	1080	1080	https://scontent-frt3-1.cdninstagram.com/vp/481a8a1d30112e448b405a1a58f48074/5C6D9D8D/t51.2885-15/e35/19624731_189322491601570_1472403862395551744_n.jpg	16	16	[{node={text=#thetruetruthsstories #desmondesmeilleurs #prixelysee #elyseemusee #olivierhilaire #isabelleblanc}}]	0	1551820439222199568	3507285008	BWJLHezB6UQ	[isabelleblanc, olivierhilaire, desmondesmeilleurs, thetruetruthsstories, elyseemusee, prixelysee]	1499211433	[https://scontent-frt3-1.cdninstagram.com/vp/481a8a1d30112e448b405a1a58f48074/5C6D9D8D/t51.2885-15/e35/19624731_189322491601570_1472403862395551744_n.jpg, https://scontent-frt3-1.cdninstagram.com/vp/a468cdfcbb1bf9d5e9e249aeee9f1f27/5C8A5905/t51.2885-15/e35/19624875_148804585689139_5889435602121654272_n.jpg]	373.jpg	(180, (31, 32, 36))	(147, 139, 125)	14701	134.442368021
12825754_1711118175813426_225102602_n.jpg	346	851	1080	https://scontent-frt3-1.cdninstagram.com/vp/110e3283c3e9247f435dfdf14d37d987/5C68AB58/t51.2885-15/e35/12825754_1711118175813426_225102602_n.jpg	62	62	"[{node={text=Chuck sur les rails, 2009 • ©Andrea Star Reese
#anonymatsdaujourdhui #elyseemusee}}]"	5	1197187496941513503	1518113897	BCdQ698vOsf	[elyseemusee, anonymatsdaujourdhui]	1456935892	[https://scontent-frt3-1.cdninstagram.com/vp/110e3283c3e9247f435dfdf14d37d987/5C68AB58/t51.2885-15/e35/12825754_1711118175813426_225102602_n.jpg]	346.jpg	(770, (234, 234, 234))	(228, 226, 223)	7112	127.123528098
924749_454962774652848_189925535_n.jpg	191	612	612	https://scontent-frt3-1.cdninstagram.com/vp/0cc087dea3711180df2ce53cd3129920/5C6FC117/t51.2885-15/e15/924749_454962774652848_189925535_n.jpg	28	28	[{node={text=Moon rock kirigami workshop, Nayoro Kindergarten, Nayoro, Japan. From 'Cheating The Moon', nominated for the Prix Elysée at the Musée de l'Elysée, Lausanne, until 3rd May 2015. #bpfir #annabelelgar #prixelysee #elyseemusee @elyseemusee}}]	0	948372535582839958	1262267484	0pS8viJtSW	[annabelelgar, bpfir, elyseemusee, prixelysee]	1427274837	[https://scontent-frt3-1.cdninstagram.com/vp/0cc087dea3711180df2ce53cd3129920/5C6FC117/t51.2885-15/e15/924749_454962774652848_189925535_n.jpg]	191.jpg	(1592, (206, 195, 175))	(81, 84, 76)	19711	121.2235413
20759817_1782352441805603_2625265160150843392_n.jpg	29	1080	1080	https://scontent-frt3-1.cdninstagram.com/vp/27bc65b3cfbf933d227aa81fc840496a/5C8426B2/t51.2885-15/e35/20759817_1782352441805603_2625265160150843392_n.jpg	137	137	"[{node={text=﻿Ambiance polar au Musée de l'Elysée, en nocturne pendant l'expo ""Diapositive"". #elyseemusee

Ma proposition (hors concours) à #NdMLPConcours2017, #IGersLausanne et #NdMLP2017}}]"	6	1579553311999969034	37031832	BXrs15RjMcK	[IGersLausanne, elyseemusee, NdMLP2017, NdMLPConcours2017]	1502517449	[https://scontent-frt3-1.cdninstagram.com/vp/27bc65b3cfbf933d227aa81fc840496a/5C8426B2/t51.2885-15/e35/20759817_1782352441805603_2625265160150843392_n.jpg]	29.jpg	(6358, (1, 1, 1))	(4, 4, 4)	2315	41.2486832727
